# This file, metarStationInfo.txt, contains station information for METAR and
# SAO sites. (Some Canadian station still report in SA format. Although these
# are now converted at OSO to METAR form, we note them as SAO here.)
#
# Good sources of station information include
# FAA ASOS/AWOS: https://www.faa.gov/air_traffic/weather/asos
# AirNav, linked to the Unidata site, is excellent for U.S. sites.
# METAR & TAF  : https://metar-taf.com/country
#
# Elevations are in meters. "-0" is used to signify unknown elevation.
# Stations marked "e" at the right include guesses for some of the information.
#
# FILE UPDATED 07/16/2026
# FOR CHANGES TO THIS FILE PLEASE CONTACT
# xiaobiao.fan@noaa.gov
#
# number  |ID   |lat     |lon      |elev |station name                        |cntry|
# (10)    |(5)  |(sn2.4) |(sn3.4)  |(5)  |(36)                                |(2)  |
0000000000|KPSP | 33.8297|-116.5067|  145|Palm Springs Intl AP, CA            |US|MTR
0000000000|KPSX | 28.7247| -96.2508|    4|Palacios Muni AP, TX                |US|MTR
0000000000|KPTB | 37.1839| -77.5078|   59|Dinwiddie Cnty AP, VA               |US|MTR
0000000000|KPTD | 44.6783| -74.9511|  105|Potsdam Muni AP/Damon Fld, NY       |US|MTR
0000000000|KPTK | 42.6656| -83.4186|  299|Oakland Co Intl AP, MI              |US|MTR
0000000000|KPTN | 29.7114| -91.3386|    3|Harry P. Williams Memo AP, LA       |US|MTR
0000000000|KPTS | 37.4501| -94.7312|  288|Atkinson Muni AP, KS                |US|MTR
0000000000|KPTT | 37.7019| -98.7469|  595|Pratt Industrial AP, KS             |US|MTR
0000000000|KPTV | 36.0294|-119.0628|  135|Porterville Muni AP, CA             |US|MTR
0000000000|KPTW | 40.2392| -75.5583|   94|Heritage Fld AP, PA                 |US|MTR
0000072464|KPUB | 38.2891|-104.4966| 1445|Pueblo Memo AP, CO                  |US|MTR
0000072470|KPUC | 39.6083|-110.7511| 1815|Carbon Cnty Rgnl AP, UT             |US|MTR
0000000000|KPUJ | 33.9117| -84.9408|  321|Paulding Cnty Rgnl AP, GA           |US|MTR
0000000000|KPUM | 41.0500|-105.4600| 2438|Pumpkin Vine, WY                    |US|MTR
0000000000|KPUW | 46.7439|-117.1131|  779|Pullman-Moscow Rgnl AP, WA          |US|MTR
0000000000|KPVB | 42.6892| -90.4439|  312|Platteville Muni AP, WI             |US|MTR
0000000000|KPVC | 42.0719| -70.2214|    3|Provincetown Muni AP, MA            |US|MTR
0000072507|KPVD | 41.7240| -71.4282|   17|Rhode Is T.F. Green Intl AP, RI     |US|MTR
0000000000|KPVE | 35.6567| -88.2217|  148|Beech River Rgnl AP, TN             |US|MTR
0000000000|KPVF | 38.7231|-120.7533|  788|Placerville AP, CA                  |US|MTR
0000000000|KPVG | 36.7811| -76.4469|    7|Hampton Rds Exec AP, VA             |US|MTR
0000000000|KPVJ | 34.7089| -97.2233|  296|Pauls Valley Muni AP, OK            |US|MTR
0000000000|KPVU | 40.2192|-111.7233| 1371|Provo Muni AP, UT                   |US|MTR
0000000000|KPVW | 34.1683|-101.7164| 1028|Hale Cnty AP, TX                    |US|MTR
0000000000|KPWA | 35.5342| -97.6465|  396|Wiley Post AP, OK                   |US|MTR
0000000000|KPWC | 46.7248| -94.3817|  395|Pine River Rgnl AP, MN              |US|MTR
0000000000|KPWD | 48.7905|-104.5237|  690|Sher-Wood AP, MT                    |US|MTR
0000000000|KPWG | 31.4849| -97.3165|  180|McGregor Exec AP, TX (AWOS)         |US|MTR
0000000000|KPWK | 42.1143| -87.9015|  197|Chicago Exec AP, IL                 |US|MTR
0000072606|KPWM | 43.6462| -70.3086|   23|Portland Intl Jetport, ME           |US|MTR
0000000000|KPWT | 47.4901|-122.7649|  135|Bremerton Natl AP, WA               |US|MTR
0000000000|KPXE | 32.5061| -83.7711|  127|Perry-Houston Cnty AP, GA           |US|MTR
0000000000|KPYM | 41.9090| -70.7279|   52|Plymouth Muni AP, MA                |US|MTR
0000000000|KPYN | 37.1261| -90.7135|  142|Piedmont Muni AP, MO                |US|MTR
0000000000|KPYX | 36.4024|-100.7451|  891|Perryton Ochiltree Cnty AP, TX      |US|MTR
0000000000|KPZQ | 45.4072| -83.8128|  204|Rogers City AP, MI                  |US|MTR
0000000000|KRAC | 42.7611| -87.8139|  205|Batten Intl AP, WI                  |US|MTR
0000000000|KRAL | 33.9519|-117.4451|  249|Riverside Muni AP, CA               |US|MTR
0000000000|KRAP | 44.0453|-103.0573|  965|Rapid City Reg AP, SD               |US|MTR
0000000000|KRAS | 27.8125| -97.0872|    1|Mustang Beach AP, TX                |US|MTR
0000000000|KRAW | 38.3475| -93.3339|  275|Warsaw Muni AP, MO                  |US|MTR
0000000000|KRBD | 32.6808| -96.8683|  201|Dallas Exec AP, TX                  |US|MTR
0000000000|KRBG | 43.2389|-123.3556|  161|Roseburg Rgnl AP, OR                |US|MTR
0000072591|KRBL | 40.1508|-122.2533|  108|Red Bluff Muni AP, CA               |US|MTR
0000000000|KRBO | 27.7781| -97.6901|   24|Nueces Cnty AP, TX                  |US|MTR
0000000000|KRBW | 32.9229| -80.6408|   31|Lowcountry Rgnl AP, SC              |US|MTR
0000000000|KRCA | 44.1450|-103.1036| 1000|Ellsworth AFB, SD                   |US|MTR
0000000000|KRCE | 35.4881| -97.8236|  413|Clarence E Page Muni AP, OK         |US|MTR
0000000000|KRCM | 38.7606| -93.8042|  240|Skyhaven AP, MO                     |US|MTR
0000000000|KRCO | 46.3600| -84.8030|  273|Raco, MI                            |US|MTR
0000000000|KRCR | 41.0667| -86.1833|  239|Rochester AP, IN                    |US|MTR
0000000000|KRCV | 37.7138|-106.3520| 2425|Rominger AP, CO                     |US|MTR
0000000000|KRCX | 45.4966| -91.0002|  378|Rusk Cnty AP, WI                    |US|MTR
0000000000|KRCZ | 34.8911| -79.7583|  109|Richmond Cnty AP, NC                |US|MTR
0000072592|KRDD | 40.5090|-122.2934|  154|Redding Rgnl AP, CA                 |US|MTR
0000000000|KRDG | 40.3785| -75.9653|  105|Reading Rgnl AP, PA                 |US|MTR
0000000000|KRDK | 41.0108| -95.2589|  319|Red Oak Muni AP, IA                 |US|MTR
0000000000|KRDM | 44.2541|-121.1500|  939|Roberts Fld AP, OR                  |US|MTR
0000000000|KRDR | 47.9613| -97.4008|  278|Grand Forks AFB, ND                 |US|MTR
0000072306|KRDU | 35.8776| -78.7875|  133|Raleigh-Durham Intl AP, NC          |US|MTR
0000000000|KREC | 42.6180|-108.6109| 2007|Red Canyon, WY                      |US|MTR
0000000000|KRED | 45.1848|-109.2577| 1756|Red Lodge AP, MT                    |US|MTR
0000000000|KREE | 33.5908|-102.0511| 1018|Reese Air Park, TX                  |US|MTR
0000000000|KREG | 30.1714| -90.9404|    4|Louisiana Rgnl AP, LA               |US|MTR
0000000000|KREO | 42.5777|-117.8854| 1235|Rome State AP, OR                   |US|MTR
0000072543|KRFD | 42.1954| -89.0972|  226|Chicago/Rockford Intl AP, IL        |US|MTR
0000000000|KRFI | 32.1417| -94.8517|  135|Rusk Cnty AP, TX                    |US|MTR
0000000000|KRGA | 37.6315| -84.3324|  305|Central Kentucky Rgnl AP, KY        |US|MTR
0000000000|KRGK | 44.5894| -92.4850|  238|Red Wing Rgnl AP, MN                |US|MTR
0000000000|KRHI | 45.6308| -89.4664|  495|Rhinelander-Oneida Cnty AP, WI      |US|MTR
0000000000|KRHP | 35.1952| -83.8630|  518|Western Carolina Rgnl AP, NC        |US|MTR
0000000000|KRHV | 37.3329|-121.8198|   41|Reid-Hillview Cnty AP, CA           |US|MTR
0000072401|KRIC | 37.5052| -77.3197|   51|Richmond Intl AP, VA                |US|MTR
0000000000|KRID | 39.7561| -84.8427|  347|Richmond Muni AP, IN                |US|MTR
0000000000|KRIF | 38.7369|-112.0986| 1618|Richfield Muni AP, UT               |US|MTR
0000000000|KRIL | 39.5262|-107.7275| 1688|Rifle Garfield Cnty Rgnl AP, CO     |US|MTR
0000000000|KRIM | 43.1000|-110.3200| 2310|Rim, WY                             |US|MTR
0000072286|KRIV | 33.8806|-117.2597|  468|March Air Reserve Base, CA          |US|MTR
0000072672|KRIW | 43.0642|-108.4597| 1684|Riverton Rgnl AP, WY                |US|MTR
0000000000|KRJD | 38.9683| -76.8698|   20|Gooden Airpark, MD                  |US|MTR
0000000000|KRJO | 29.8892| -97.8651|  182|San Marcos Rgnl AP, TX              |US|MTR
0000000000|KRKD | 44.0601| -69.0992|   17|Knox Cnty Rgnl AP, ME               |US|MTR
0000000000|KRKP | 28.0833| -97.0458|    7|Aransas Cnty AP, TX                 |US|MTR
0000000000|KRKR | 35.0216| -94.6213|  137|Robert S. Kerr AP, OK               |US|MTR
0000000000|KRKS | 41.5942|-109.0653| 2060|SW Wyoming Rgnl AP, WY              |US|MTR
0000000000|KRKW | 35.9222| -84.6903|  507|Rockwood Muni AP, TN                |US|MTR
0000000000|KRLD | 46.3053|-119.3039|  120|Richland AP, WA                     |US|MTR
0000000000|KRME | 43.2333| -75.4067|  154|Griffiss Intl AP, NY                |US|MTR
0000072320|KRMG | 34.3516| -85.1586|  196|Richard B. Russell Rgnl AP, GA      |US|MTR
0000000000|KRMN | 38.3991| -77.4566|   67|Stafford Regl AP, VA                |US|MTR
0000000000|KRMY | 42.2512| -84.9554|  287|Brooks Fld AP, MI                   |US|MTR
0000000000|KRNC | 35.6987| -85.8438|  315|Warren Cnty Memo AP, TN             |US|MTR
0000000000|KRND | 29.5289| -98.2780|  232|Randolph AFB, TX                    |US|MTR
0000000000|KRNH | 45.1478| -92.5391|  304|New Richmond Rgnl AP, WI            |US|MTR
0000000000|KRNM | 33.0392|-116.9153|  425|Ramona AP, CA                       |US|MTR
0000072488|KRNO | 39.4991|-119.7681| 1346|Reno/Tahoe Intl AP, NV              |US|MTR
0000000000|KRNP | 42.9930| -84.1385|  225|Owosso Community AP, MI             |US|MTR
0000000000|KRNT | 47.4933|-122.2150|   10|Renton Muni AP, WA                  |US|MTR
0000000000|KRNV | 33.7625| -90.7579|   43|Cleveland Muni AP, MS               |US|MTR
0000072411|KROA | 37.3255| -79.9754|  358|Roanoke-Blacksburg Rgnl AP, VA      |US|MTR
0000072529|KROC | 43.1189| -77.6724|  170|Frederick D G Rochester AP, NY      |US|MTR
0000000000|KROG | 36.3724| -94.1070|  414|Rogers Exec AP, AR                  |US|MTR
0000000000|KROS | 45.6972| -92.9522|  282|Rush City Rgnl AP, MN               |US|MTR
0000072268|KROW | 33.3016|-104.5306| 1119|Roswell Air Center, NM              |US|MTR
0000000000|KROX | 48.8560| -95.6971|  323|Roseau Muni AP, MN                  |US|MTR
0000000000|KRPD | 45.4201| -91.7733|  338|Rice Lake Rgnl AP, WI               |US|MTR
0000000000|KRPE | 29.7000| -93.9500|    3|SABINE PASS, TX                     |US|MTR
0000000000|KRPH | 33.1107| -98.5548|  342|Graham Muni AP, TX                  |US|MTR
0000000000|KRPJ | 41.8926| -89.0796|  238|Rochelle Muni AP, IL                |US|MTR
0000000000|KRPX | 46.4750|-108.5434| 1064|Roundup AP, MT                      |US|MTR
0000000000|KRQB | 43.7228| -85.5053|  303|Roben-Hood AP, MI                   |US|MTR
0000000000|KRQE | 35.6521|-109.0674| 2055|Window Rock AP, AZ                  |US|MTR
0000000000|KRQO | 35.4727| -98.0058|  433|El Reno Rgnl AP, OK                 |US|MTR
0000000000|KRRL | 45.1989| -89.7129|  402|Merrill Muni AP, WI                 |US|MTR
0000000000|KRRT | 48.9415| -95.3485|  328|Warroad Intl Memo AP, MN            |US|MTR
0000000000|KRSL | 38.8714| -98.8116|  568|Russell Muni AP, KS                 |US|MTR
0000000000|KRSN | 32.5132| -92.5884|   97|Ruston Rgnl AP, LA                  |US|MTR
0000000000|KRSP | 39.6458| -77.4686|  561|NSF Thurmont, MD                    |US|MTR
0000072644|KRST | 43.9083| -92.5000|  401|Rochester Intl AP, MN               |US|MTR
0000000000|KRSV | 39.0308| -87.6534|  141|Crawford Cnty AP, IL                |US|MTR
0000000000|KRSW | 26.5362| -81.7552|    9|SW Florida Intl AP, FL              |US|MTR
0000000000|KRTN | 36.7416|-104.5053| 1936|Raton Muni AP/Crews Fld, NM         |US|MTR
0000000000|KRTS | 39.6683|-119.8761| 1540|Reno Stead AP, NV                   |US|MTR
0000000000|KRUE | 35.2591| -93.0945|   97|Russellville Rgnl AP, AR            |US|MTR
0000000000|KRUG | 48.3897| -99.9880|  467|Rugby Muni AP, ND                   |US|MTR
0000000000|KRUI | 33.4662|-105.5392| 2077|Sierra Blanca Rgnl AP, NM           |US|MTR
0000072618|KRUM | 44.5381| -70.4739|  192|Rumford Basin AP, ME                |US|MTR
0000000000|KRUQ | 35.6358| -80.5217|  235|Mid-Carolina Rgnl AP, NC            |US|MTR
0000000000|KRUT | 43.5293| -72.9515|  240|Rutland-Southern VT Rgnl AP, VT     |US|MTR
0000000000|KRVF | 45.5354|-112.3023| 1460|Ruby Valley Fld AP, MT              |US|MTR
0000000000|KRVJ | 32.0595| -82.1536|   60|Reidsville Muni AP, GA              |US|MTR
0000000000|KRVL | 40.6766| -77.6273|  248|Mifflin Cnty AP, PA                 |US|MTR
0000000000|KRVS | 36.0396| -95.9845|  195|Richard Lloyd Jones Jr AP, OK       |US|MTR
0000000000|KRWF | 44.5469| -95.0831|  312|Redwood Falls Muni AP, MN           |US|MTR
0000000000|KRWI | 35.8561| -77.8917|   48|Rocky Mount-Wilson Rgnl AP, NC      |US|MTR
0000000000|KRWL | 41.8055|-107.2017| 2077|Rawlins Muni AP/Harvey Fld, WY      |US|MTR
0000000000|KRWV | 30.5155| -96.7041|  119|Caldwell Muni AP, TX                |US|MTR
0000000000|KRXE | 43.8345|-111.8044| 1481|Rexburg-Madison Cnty AP, ID         |US|MTR
0000000000|KRYM | 46.0907| -94.3605|  350|Ray S Miller Army Airfield, MN      |US|MTR
0000000000|KRYN | 32.1422|-111.1746|  737|Ryan Fld AP, AZ                     |US|MTR
0000000000|KRYT | 39.7341| -77.4304|  274|Fountain Dale, PA                   |US|MTR
0000000000|KRYV | 43.1691| -88.7231|  260|Watertown Muni AP, WI               |US|MTR
0000000000|KRYW | 30.4986| -97.9695|  375|Rusty Allen AP, TX                  |US|MTR
0000000000|KRYY | 34.0130| -84.5985|  317|Cobb Cnty Intl AP, GA               |US|MTR
0000000000|KRZL | 40.9409| -87.1821|  212|Rensselaer Cnty AP, IN              |US|MTR
0000000000|KRZN | 45.8235| -92.3737|  302|Burnett Cnty AP, WI                 |US|MTR
0000000000|KRZR | 35.2163| -84.8317|  265|Cleveland Rgnl Jetport, TN          |US|MTR
0000000000|KRZT | 39.4348| -83.0233|  219|Ross Cnty AP, OH                    |US|MTR
0000000000|KRZZ | 36.4400| -77.7100|   78|Halifax Cnty AP, NC                 |US|MTR
0000000000|KS01 | 48.1716|-111.9693| 1081|Conrad-Dupuyer AP, MT               |US|MTR
0000000000|KS02 | 28.5000| -91.3000|   32|Ship Shoal B224A, LA                |US|MTR
0000000000|KS06 | 47.4800|-115.8000| 1011|Mullan, ID                          |US|MTR
0000000000|KS10 | 47.8660|-119.9427|  385|Lake Chelan AP, WA                  |US|MTR
0000000000|KS12 | 44.6378|-123.0595|   69|Albany Muni AP, OR                  |US|MTR
0000000000|KS14 | 44.3000|-112.1000| 1794|Spencer, ID                         |US|MTR
0000000000|KS21 | 43.8765|-121.4533| 1269|Sunriver AP, OR                     |US|MTR
0000000000|KS24 | 41.2957| -83.0372|  201|Sandusky Cnty Rgnl AP, OH           |US|MTR
0000000000|KS25 | 47.7966|-103.2552|  643|Watford City Muni AP, ND            |US|MTR
0000000000|KS32 | 47.4228| -98.1059|  434|Cooperstown Muni AP, ND             |US|MTR
0000000000|KS33 | 44.6703|-121.1554|  743|Madras Muni AP, OR                  |US|MTR
0000000000|KS34 | 47.4736|-114.9071|  752|Plains AP, MT                       |US|MTR
0000000000|KS39 | 44.2882|-120.9056|  991|Prineville AP, OR                   |US|MTR
0000000000|KS40 | 46.2134|-119.7956|  215|Prosser AP, WA                      |US|MTR
0000000000|KS52 | 48.4250|-120.1459|  520|Methow Valley State AP, WA          |US|MTR
0000000000|KS58 | 28.5300| -90.5800|    1|South Timbalier, LA                 |US|MTR
0000000000|KS59 | 48.2833|-115.4900|  794|Libby AP, MT                        |US|MTR
0000000000|KS65 | 28.5000| -91.2000|    2|Ship Shoal 198G, LA                 |US|MTR
0000000000|KS71 | 48.5921|-109.2506|  734|Edgar G Obie AP, MT                 |US|MTR
0000000000|KS85 | 48.1536|-104.5041|  595|Big Sky Fld AP, MT                  |US|MTR
0000000000|KS88 | 48.1609|-122.1523|   42|Arlington Muni AP, WA               |US|MTR
0000000000|KSAA | 41.4435|-106.8275| 2138|Shively Fld AP, WY                  |US|MTR
0000072483|KSAC | 38.5125|-121.4934|    7|Sacramento Exec AP, CA              |US|MTR
0000000000|KSAD | 32.8532|-109.6351|  969|Safford Rgnl AP, AZ                 |US|MTR
0000000000|KSAF | 35.6171|-106.0894| 1935|Santa Fe Muni AP, NM                |US|MTR
0000072290|KSAN | 32.7336|-117.1897|    5|San Diego Intl AP, CA               |US|MTR
0000000000|KSAR | 38.1493| -89.6997|  162|Sparta Comm AP, IL                  |US|MTR
0000072253|KSAT | 29.5337| -98.4697|  246|San Antonio Intl AP, TX             |US|MTR
0000072207|KSAV | 32.1275| -81.2021|   15|Hilton Head Intl AP, GA             |US|MTR
0000000000|KSAW | 46.3536| -87.3953|  372|Sawyer Intl AP, MI                  |US|MTR
0000000000|KSAZ | 46.3809| -94.8066|  393|Staples Muni AP, MN                 |US|MTR
0000000000|KSBA | 34.4262|-119.8415|    3|Santa Barbara Muni AP, CA           |US|MTR
0000000000|KSBD | 34.0954|-117.2349|  353|San Bernardino Intl AP, CA          |US|MTR
0000000000|KSBM | 43.7689| -87.8519|  227|Sheboygan Memo AP, WI               |US|MTR
0000072535|KSBN | 41.7082| -86.3185|  244|South Bend Intl AP, IN              |US|MTR
0000000000|KSBO | 32.6106| -82.3686|  100|Emanuel Cnty AP, GA                 |US|MTR
0000000000|KSBP | 35.2371|-120.6424|   65|San Luis O Cnty Rgnl AP, CA         |US|MTR
0000000000|KSBS | 40.5161|-106.8653| 2100|Steamboat Springs AP, CO            |US|MTR
0000000000|KSBX | 48.5416|-111.8709| 1048|Shelby AP, MT                       |US|MTR
0000000000|KSBY | 38.3405| -75.5103|   16|Salisbury Rgnl AP, MD               |US|MTR
0000000000|KSCD | 33.1717| -86.3051|  173|Sylacauga Muni AP, AL               |US|MTR
0000000000|KSCF | 29.1160| -91.8710|   -0|South Marsh 268i, LA (AWOS-3)       |US|MTR
0000000000|KSCH | 42.8520| -73.9292|  115|Schenectady Cnty AP, NY             |US|MTR
0000072492|KSCK | 37.8942|-121.2383|   10|Stockton Metropolitan AP, CA        |US|MTR
0000000000|KSCR | 35.7043| -79.5043|  188|Siler City Muni AP, NC              |US|MTR
0000000000|KSCX | 36.4557| -84.5858|  471|Scott Cnty AP, TN                   |US|MTR
0000000000|KSDA | 40.7516| -95.4136|  296|Shenandoah Muni AP, IA              |US|MTR
0000072383|KSDB | 34.7600|-118.7300| 1379|Sandberg, CA                        |US|MTR
0000000000|KSDC | 43.2346| -77.1195|  129|Williamson-Sodus AP, NY             |US|MTR
0000072423|KSDF | 38.1741| -85.7365|  153|Louisville M Ali Intl AP, KY        |US|MTR
0000000000|KSDL | 33.6229|-111.9105|  460|Scottsdale AP, AZ                   |US|MTR
0000000000|KSDM | 32.5723|-116.9802|  160|Brown Field Muni AP, CA             |US|MTR
0000000000|KSDY | 47.7069|-104.1926|  605|Sidney-Richland Regl AP, MT         |US|MTR
0000072793|KSEA | 47.4499|-122.3118|  132|Seattle-Tacoma Intl AP, WA          |US|MTR
0000000000|KSEE | 32.8262|-116.9721|  118|Gillespie Field AP, CA              |US|MTR
0000000000|KSEF | 27.4564| -81.3425|   19|Sebring Rgnl AP, FL                 |US|MTR
0000000000|KSEG | 40.8212| -76.8642|  141|Penn Valley AP, PA                  |US|MTR
0000000000|KSEM | 32.3439| -86.9878|   51|Craig Fld AP, AL                    |US|MTR
0000072260|KSEP | 32.2153| -98.1777|  403|Stephenville Clk Rgnl AP, TX        |US|MTR
0000000000|KSEQ | 29.5658| -97.9083|  160|Randolph AFB Aux Fld, TX            |US|MTR
0000000000|KSER | 38.9243| -85.9097|  178|Freeman Muni AP, IN                 |US|MTR
0000000000|KSET | 38.9297| -90.4300|  133|St Charles Cnty AP, MO              |US|MTR
0000000000|KSEZ | 34.8486|-111.7884| 1472|Sedona AP, AZ                       |US|MTR
0000000000|KSFB | 28.7772| -81.2349|   17|Orlando Sanford Intl AP, FL         |US|MTR
0000000000|KSFF | 47.6820|-117.3220|  596|Felts Fld AP, WA                    |US|MTR
0000000000|KSFM | 43.3933| -70.7083|   74|Sanford Seacoast Rgnl AP, ME        |US|MTR
0000072494|KSFO | 37.6184|-122.3749|    4|San Francisco Intl AP, CA           |US|MTR
0000000000|KSFQ | 36.6829| -76.5996|   21|Suffolk Exec AP, VA                 |US|MTR
0000000000|KSFY | 42.0450| -90.1070|  188|Tri-Township AP, IL                 |US|MTR
0000000000|KSFZ | 41.9208| -71.4914|  134|North Central State AP, RI          |US|MTR
0000000000|KSGE | 41.8245|-110.9076| 2371|Kemmerer, WY                        |US|MTR
0000072440|KSGF | 37.2450| -93.3883|  386|Branson Natl AP, MO                 |US|MTR
0000000000|KSGH | 39.8400| -83.8400|  320|Beckley Muni AP, OH                 |US|MTR
0000000000|KSGJ | 29.9593| -81.3397|    3|NE FL Rgnl AP, FL                   |US|MTR
0000000000|KSGR | 29.6223| -95.6565|   25|Sugar Land Rgnl AP, TX              |US|MTR
0000000000|KSGS | 44.8571| -93.0329|  250|South St. Paul Muni AP, MN          |US|MTR
0000000000|KSGT | 34.5995| -91.5750|   68|Stuttgart Muni AP, AR               |US|MTR
0000000000|KSGU | 37.0364|-113.5103|  879|St. George Rgnl AP, UT              |US|MTR
0000000000|KSHC | 41.9300|-109.9600| 2058|Green River, WY                     |US|MTR
0000000000|KSHD | 38.2638| -78.8964|  366|Shenandoah Valley Rgnl AP, VA       |US|MTR
0000000000|KSHL | 43.2084| -95.8334|  433|Sheldon Rgnl AP, IA                 |US|MTR
0000000000|KSHM | 38.7997|-104.5131| 1900|Schriever AFB, CO                   |US|MTR
0000000000|KSHN | 47.2336|-123.1476|   83|Sanderson Fld AP, WA                |US|MTR
0000072666|KSHR | 44.7692|-106.9803| 1226|Sheridan Cnty AP, WY                |US|MTR
0000072248|KSHV | 32.4466| -93.8256|   79|Shreveport Rgnl AP, LA              |US|MTR
0000000000|KSIB | 42.4400|-105.0300| 1511|Sibley Peak, WY                     |US|MTR
0000000000|KSIF | 36.4372| -79.8511|  212|Rockingham Cnty Shiloh AP, NC       |US|MTR
0000000000|KSIK | 36.8989| -89.5618|   96|Sikeston Memo Muni AP, MO           |US|MTR
0000000000|KSIY | 41.7814|-122.4681|  808|Siskiyou Cnty AP, CA                |US|MTR
0000000000|KSJC | 37.3630|-121.9286|   19|San Jose Intl AP, CA                |US|MTR
0000000000|KSJN | 34.5186|-109.3788| 1749|St Johns Industrial AP, AZ          |US|MTR
0000000000|KSJS | 37.7510| -82.6367|  372|Big Sandy Reg AP, KY                |US|MTR
0000072263|KSJT | 31.3577|-100.4963|  585|San Angelo Rgnl AP, TX              |US|MTR
0000000000|KSJX | 45.6922| -85.5666|  204|Beaver Is AP, MI                    |US|MTR
0000000000|KSKA | 47.6150|-117.6558|  741|Fairchild AFB, WA                   |US|MTR
0000000000|KSKF | 29.3842| -98.5811|  210|Kelly Field AP, TX                  |US|MTR
0000000000|KSKL | 41.1300|-106.5600| 2468|Encampment, WY                      |US|MTR
0000000000|KSKX | 36.4517|-105.6731| 2162|Taos Rgnl AP, NM                    |US|MTR
0000000000|KSLB | 42.5972| -95.2407|  454|Storm Lake Muni AP, IA              |US|MTR
0000072572|KSLC | 40.7884|-111.9778| 1288|Salt Lake City Intl AP, UT          |US|MTR
0000072694|KSLE | 44.9095|-123.0026|   65|McNary Fld AP, OR                   |US|MTR
0000000000|KSLG | 36.1919|  -94.490|  363|Smith Field AP, AR                  |US|MTR
0000000000|KSLH | 45.6535| -84.5194|  195|Cheboygan Cnty AP, MI               |US|MTR
0000000000|KSLI | 33.7900|-118.0514|   11|Los Alamitos Army Airfield, CA      |US|MTR
0000000000|KSLK | 44.3853| -74.2062|  507|Adirondack Rgnl AP, NY              |US|MTR
0000000000|KSLN | 38.7910| -97.6522|  393|Salina Rgnl AP, KS                  |US|MTR
0000072433|KSLO | 38.6446| -88.9656|  174|Salem-Leckrone AP, IL               |US|MTR
0000000000|KSLR | 33.1599| -95.6212|  149|Sulphur Springs Muni AP, TX         |US|MTR
0000000000|KSLW | 40.8900| -81.8400|  357|Smithville, OH                      |US|MTR
0000000000|KSMD | 41.1434| -85.1528|  255|Smith Field AP, IN                  |US|MTR
0000000000|KSME | 37.0536| -84.6156|  283|Lake Cumberland Rgnl AP, KY         |US|MTR
0000000000|KSMF | 38.6954|-121.5908|    8|Sacramento Intl AP, CA              |US|MTR
0000000000|KSMN | 45.1233|-113.8814| 1233|Lemhi Cnty AP, ID                   |US|MTR
0000000000|KSMO | 34.0158|-118.4513|   52|Santa Monica Muni AP, CA            |US|MTR
0000000000|KSMP | 47.2900|-121.3300| 1209|Stampede Pass, WA                   |US|MTR
0000000000|KSMQ | 40.6260| -74.6700|   32|Somerset AP, NJ                     |US|MTR
0000000000|KSMS | 33.9950| -80.3613|   56|Sumter AP, SC                       |US|MTR
0000072394|KSMX | 34.8999|-120.4581|   80|Santa Maria Public AP, CA           |US|MTR
0000000000|KSNA | 33.6757|-117.8682|   17|John Wayne-Orange Cnty AP, CA       |US|MTR
0000000000|KSNC | 41.3837| -72.5058|  127|Chester AP, CT                      |US|MTR
0000000000|KSNH | 35.1702| -88.2167|  144|Savannah-Hardin Cnty AP, TN         |US|MTR
0000000000|KSNK | 32.6934|-100.9505|  741|Winston Fld AP, TX                  |US|MTR
0000000000|KSNL | 35.3573| -96.9428|  327|Shawnee Muni AP, OK                 |US|MTR
0000000000|KSNS | 36.6624|-121.6072|   26|Salinas Muni AP, CA                 |US|MTR
0000000000|KSNT | 44.1708|-114.9269| 1977|Stanley Ranger Station, ID          |US|MTR
0000072561|KSNY | 41.0998|-102.9850| 1315|Sidney Muni AP, NE                  |US|MTR
0000000000|KSOA | 30.5857|-100.6486|  652|Sonora Muni AP, TX                  |US|MTR
0000000000|KSOP | 35.2374| -79.3890|  140|Moore Cnty AP, NC                   |US|MTR
0000000000|KSOU | 42.4775|-108.8444| 2498|South Pass City, WY                 |US|MTR
0000000000|KSOW | 34.2655|-110.0057| 1956|Show Low Rgnl AP, AZ                |US|MTR
0000000000|KSPA | 34.9164| -81.9567|  244|Spartanburg DT Mem AP, SC           |US|MTR
0000000000|KSPB | 45.7711|-122.8617|   18|Scappoose Industrial AP, OR         |US|MTR
0000000000|KSPD | 37.2800|-102.6100| 1335|Comanche Natl Grassland, CO         |US|MTR
0000000000|KSPF | 44.4800|-103.7844| 1198|Black Hills AP, SD                  |US|MTR
0000000000|KSPG | 27.7651| -82.6270|    2|Albert Whitted AP, FL               |US|MTR
0000072439|KSPI | 39.8441| -89.6779|  182|Abraham Lincoln Cap AP, IL          |US|MTR
0000000000|KSPK | 40.1384|-111.6678| 1380|Spanish Fork Muni AP, UT            |US|MTR
0000000000|KSPL | 26.0706| -97.1572|    3|South Padre Is Heliport, TX         |US|MTR
0000000000|KSPR | 28.5989| -91.2064|   -0|Ship Shoal, LA (AWOS-3)             |US|MTR
0000072351|KSPS | 33.9888| -98.4919|  311|Wichita Falls Muni AP, TX           |US|MTR
0000072650|KSPW | 43.1658| -95.2028|  408|Spencer Muni AP, IA                 |US|MTR
